filename,start_time,occurring_time,end_time,material,action_type,effect
2015-03-28-18-38-13_denoised_834.mp4,30.841269999,33.34127,35.841270001,wood,hit,static
2015-03-28-18-38-13_denoised_849.mp4,31.436667998999997,33.936668,36.436668000999994,wood,hit,static
2015-03-28-18-38-13_denoised_864.mp4,32.040000999,34.540001,37.04000100099999,wood,hit,static
2015-03-28-18-38-13_denoised_878.mp4,32.584811999,35.084812,37.584812000999996,wood,scratch,static
2015-03-28-18-38-13_denoised_907.mp4,33.758071999,36.258072,38.758072000999995,wood,scratch,static
2015-03-28-18-38-13_denoised_922.mp4,34.346896999,36.846897,39.346897000999995,wood,scratch,static
2015-03-28-18-38-13_denoised_940.mp4,35.089843999,37.589844,40.089844000999996,wood,scratch,static
2015-03-28-18-38-13_denoised_990.mp4,37.064021999000005,39.564022,42.064022001,metal,scratch,static
2015-03-28-18-38-13_denoised_1073.mp4,40.381133999000006,42.881134,45.381134001,wood,scratch,static
2015-03-28-18-38-13_denoised_1110.mp4,41.885302999000004,44.385303,46.885303001,wood,scratch,static
2015-03-28-18-38-13_denoised_1171.mp4,44.316592999,46.816593,49.316593000999994,wood,scratch,static
2015-03-28-18-38-13_denoised_1215.mp4,46.075499999,48.5755,51.075500000999995,wood,scratch,static
2015-03-28-18-38-13_denoised_1232.mp4,46.770198999,49.270199,51.770199000999995,metal,scratch,rigid-motion
2015-03-28-18-38-13_denoised_1250.mp4,47.461791999000006,49.961792,52.461792001,metal,scratch,rigid-motion
2015-03-28-18-38-13_denoised_1268.mp4,48.190532999000006,50.690533,53.190533001,metal,scratch,rigid-motion
2015-03-28-18-38-13_denoised_1277.mp4,48.551509999000004,51.05151,53.551510001,metal,scratch,rigid-motion
2015-03-28-18-38-13_denoised_1287.mp4,48.968226999,51.468227,53.968227000999995,metal,scratch,rigid-motion
2015-03-28-18-39-43_denoised_63.mp4,0,2.499594,4.999594001,rock,hit,static
2015-03-28-18-39-43_denoised_83.mp4,0.795374999,3.295375,5.795375001,rock,hit,static
2015-03-28-18-39-43_denoised_120.mp4,2.2996039990000003,4.799604,7.2996040010000005,rock,hit,static
2015-03-28-18-39-43_denoised_141.mp4,3.124561999,5.624562,8.124562001000001,rock,hit,static
2015-03-28-18-39-43_denoised_155.mp4,3.6647609990000003,6.164761,8.664761001,rock,scratch,static
2015-03-28-18-39-43_denoised_208.mp4,5.791582998999999,8.291583,10.791583001,rock,scratch,static
2015-03-28-18-39-43_denoised_228.mp4,6.610739999,9.11074,11.610740001,rock,scratch,static
2015-03-28-18-39-43_denoised_289.mp4,9.055707999,11.555708,14.055708001,rock,scratch,static
2015-03-28-18-39-43_denoised_345.mp4,11.270093999,13.770094,16.270094001,rock,hit,static
2015-03-28-18-39-43_denoised_362.mp4,11.962614999,14.462615,16.962615001,rock,hit,static
2015-03-28-18-39-43_denoised_378.mp4,12.593541999,15.093542,17.593542001,rock,hit,static
2015-03-28-18-39-43_denoised_395.mp4,13.283874999,15.783875,18.283875001000002,rock,hit,static
2015-03-28-18-39-43_denoised_429.mp4,14.648427998999999,17.148428,19.648428001,metal,hit,static
2015-03-28-18-39-43_denoised_445.mp4,15.279708999,17.779709,20.279709001,metal,hit,static
2015-03-28-18-39-43_denoised_461.mp4,15.925750999000002,18.425751,20.925751001000002,metal,hit,static
2015-03-28-18-39-43_denoised_477.mp4,16.578134999,19.078135,21.578135001,metal,hit,static
2015-03-28-18-39-43_denoised_493.mp4,17.198291999,19.698292,22.198292001,metal,hit,static
2015-03-28-18-39-43_denoised_524.mp4,18.436290999,20.936291,23.436291001,metal,hit,static
2015-03-28-18-39-43_denoised_540.mp4,19.079644999,21.579645,24.079645001,metal,hit,static
2015-03-28-18-39-43_denoised_556.mp4,19.732469999,22.23247,24.732470001,metal,hit,static
2015-03-28-18-39-43_denoised_584.mp4,20.852696999,23.352697,25.852697001,metal,scratch,static
2015-03-28-18-39-43_denoised_614.mp4,22.033906999,24.533907,27.033907001,metal,scratch,static
2015-03-28-18-39-43_denoised_629.mp4,22.621509999,25.12151,27.621510001,rock,scratch,static
2015-03-28-18-39-43_denoised_678.mp4,24.581946999,27.081947,29.581947001,metal,hit,static
2015-03-28-18-39-43_denoised_693.mp4,25.207072999,27.707073,30.207073001,metal,hit,static
2015-03-28-18-39-43_denoised_708.mp4,25.803916999,28.303917,30.803917001,metal,hit,static
2015-03-28-18-39-43_denoised_723.mp4,26.403312999,28.903313,31.403313001,metal,hit,static
2015-03-28-18-39-43_denoised_738.mp4,27.008353999,29.508354,32.008354000999994,metal,hit,static
2015-03-28-18-39-43_denoised_754.mp4,27.654832999,30.154833,32.65483300099999,metal,hit,static
2015-03-28-18-39-43_denoised_769.mp4,28.240426999,30.740427,33.24042700099999,metal,hit,static
2015-03-28-18-39-43_denoised_801.mp4,29.512355998999997,32.012356,34.51235600099999,metal,hit,static
2015-03-28-18-39-43_denoised_872.mp4,32.37697999900001,34.87698,37.376980001,metal,hit,static
2015-03-28-18-42-29_denoised_82.mp4,0.769176999,3.269177,5.769177001,wood,hit,static
2015-03-28-18-42-29_denoised_134.mp4,2.840051999,5.340052,7.840052001,wood,scratch,static
2015-03-28-18-42-29_denoised_149.mp4,3.425593999,5.925594,8.425594001,wood,scratch,static
2015-03-28-18-42-29_denoised_195.mp4,5.288405999,7.788406,10.288406001,wood,scratch,static
2015-03-28-18-42-29_denoised_212.mp4,5.975270998999999,8.475271,10.975271001,wood,scratch,rigid-motion
2015-03-28-18-42-29_denoised_228.mp4,6.5861979989999995,9.086198,11.586198001,wood,hit,static
2015-03-28-18-42-29_denoised_244.mp4,7.226801998999999,9.726802,12.226802001,wood,hit,static
2015-03-28-18-42-29_denoised_261.mp4,7.919134999000001,10.419135,12.919135001,wood,hit,static
2015-03-28-18-42-29_denoised_277.mp4,8.567510999,11.067511,13.567511001,wood,hit,static
2015-03-28-18-42-29_denoised_295.mp4,9.279582999,11.779583,14.279583001,wood,hit,static
2015-03-28-18-42-29_denoised_326.mp4,10.527821999,13.027822,15.527822001,wood,hit,static
2015-03-28-18-42-29_denoised_357.mp4,11.740426999,14.240427,16.740427001,drywall,hit,static
2015-03-28-18-42-29_denoised_373.mp4,12.392031999,14.892032,17.392032001,drywall,hit,static
2015-03-28-18-42-29_denoised_389.mp4,13.028894999,15.528895,18.028895001,drywall,hit,static
2015-03-28-18-42-29_denoised_405.mp4,13.683145999,16.183146,18.683146001,drywall,hit,static
2015-03-28-18-42-29_denoised_455.mp4,15.674207999,18.174208,20.674208001,drywall,scratch,static
2015-03-28-18-42-29_denoised_474.mp4,16.437312999,18.937313,21.437313001,drywall,scratch,static
2015-03-28-18-42-29_denoised_490.mp4,17.089311999,19.589312,22.089312001,drywall,hit,static
2015-03-28-18-42-29_denoised_517.mp4,18.141833999,20.641834,23.141834001,drywall,scratch,static
2015-03-28-18-42-29_denoised_562.mp4,19.943238999,22.443239,24.943239001,drywall,scratch,static
2015-03-28-18-42-29_denoised_602.mp4,21.548478999,24.048479,26.548479001,drywall,scratch,static
2015-03-28-18-42-29_denoised_621.mp4,22.316977999,24.816978,27.316978001,drywall,scratch,static
2015-03-28-18-42-29_denoised_657.mp4,23.763780999,26.263781,28.763781001,drywall,hit,static
2015-03-28-18-42-29_denoised_675.mp4,24.485352999,26.985353,29.485353001,drywall,hit,static
2015-03-28-18-42-29_denoised_734.mp4,26.837634999,29.337635,31.837635001,drywall,scratch,static
2015-03-28-18-42-29_denoised_752.mp4,27.543437999,30.043438,32.54343800099999,drywall,scratch,static
2015-03-28-18-42-29_denoised_773.mp4,28.410447999,30.910448,33.410448001,drywall,scratch,static
2015-03-28-18-42-29_denoised_792.mp4,29.150363999,31.650364,34.15036400099999,drywall,scratch,static
2015-03-28-18-42-29_denoised_812.mp4,29.945094999000002,32.445095,34.945095001,drywall,scratch,static
2015-03-28-18-42-29_denoised_834.mp4,30.854445999000003,33.354446,35.854446001,drywall,hit,static
2015-03-28-18-42-29_denoised_867.mp4,32.16952099900001,34.669521,37.169521001,drywall,scratch,static
2015-03-28-18-42-29_denoised_887.mp4,32.966571999,35.466572,37.966572000999996,drywall,hit,static
2015-03-28-18-42-29_denoised_905.mp4,33.667571999,36.167572,38.667572000999996,drywall,hit,static
2015-03-28-18-42-29_denoised_921.mp4,34.312842999000004,36.812843,39.312843001,drywall,hit,static
2015-03-28-18-42-29_denoised_962.mp4,35.958114999,38.458115,40.958115000999996,drywall,hit,static
2015-03-28-18-42-29_denoised_977.mp4,36.545947999000006,39.045948,41.545948001,drywall,scratch,static
2015-03-28-18-42-29_denoised_1041.mp4,39.137645999,41.637646,44.13764600099999,drywall,scratch,static
2015-03-28-18-42-29_denoised_1063.mp4,39.986739999,42.48674,44.986740000999994,drywall,hit,rigid-motion
2015-03-28-18-42-29_denoised_1095.mp4,41.269404999,43.769405,46.269405000999996,wood,scratch,static
2015-03-28-18-42-29_denoised_1110.mp4,41.868987999000005,44.368988,46.868988001,wood,scratch,static
2015-03-28-18-42-29_denoised_1126.mp4,42.512301999,45.012302,47.512302000999995,wood,hit,static
2015-03-28-18-42-29_denoised_1138.mp4,43.014781999,45.514782,48.01478200099999,drywall,scratch,static
2015-03-28-18-42-29_denoised_1157.mp4,43.751239999000006,46.25124,48.751240001,drywall,scratch,static
2015-03-28-18-42-29_denoised_1173.mp4,44.380385999000005,46.880386,49.380386001,drywall,hit,static
2015-03-28-18-42-29_denoised_1239.mp4,47.037623999000004,49.537624,52.037624001,drywall,scratch,static
2015-03-28-18-42-29_denoised_1365.mp4,52.060813999000004,54.560814,57.060814001,wood,hit,static
2015-03-28-18-42-29_denoised_1383.mp4,52.780948999,55.280949,57.780949000999996,wood,hit,static
2015-03-28-18-42-29_denoised_1435.mp4,54.863238999000004,57.363239,59.863239001,wood,hit,static
2015-03-28-18-42-29_denoised_1450.mp4,55.494342999000004,57.994343,60.494343001,wood,hit,static
2015-03-28-18-42-29_denoised_1467.mp4,56.177604999,58.677605,61.177605000999996,wood,hit,static
2015-03-28-18-42-29_denoised_1484.mp4,56.838187999000006,59.338188,61.838188001,wood,hit,static
2015-03-28-18-42-29_denoised_1499.mp4,57.443999999000006,59.944,62.444000001,wood,hit,static
2015-03-28-18-42-29_denoised_1530.mp4,58.685622999,61.185623,63.685623000999996,wood,scratch,static
2015-03-28-18-42-29_denoised_1581.mp4,60.703322999,63.203323,65.703323001,wood,hit,static
2015-03-28-18-44-44_denoised_51.mp4,0,2.00799,4.507990001,metal,hit,static
2015-03-28-18-44-44_denoised_176.mp4,4.529458999,7.029459,9.529459001,wood,scratch,static
2015-03-28-18-44-44_denoised_267.mp4,8.146614999,10.646615,13.146615001,metal,hit,static
2015-03-28-18-44-44_denoised_280.mp4,8.690988999,11.190989,13.690989001,metal,hit,static
2015-03-28-18-44-44_denoised_294.mp4,9.224363999,11.724364,14.224364001,metal,hit,static
2015-03-28-18-44-44_denoised_308.mp4,9.802770999,12.302771,14.802771001,metal,hit,static
2015-03-28-18-44-44_denoised_322.mp4,10.372739999,12.87274,15.372740001,metal,hit,static
2015-03-28-18-44-44_denoised_339.mp4,11.034738999,13.534739,16.034739001000002,metal,hit,static
2015-03-28-18-44-44_denoised_368.mp4,12.207936999,14.707937,17.207937001,metal,hit,static
2015-03-28-18-44-44_denoised_399.mp4,13.424447999,15.924448,18.424448001,metal,hit,static
2015-03-28-18-44-44_denoised_410.mp4,13.889749999,16.38975,18.889750001,metal,scratch,static
2015-03-28-18-44-44_denoised_424.mp4,14.440583999000001,16.940584,19.440584001,metal,scratch,static
2015-03-28-18-44-44_denoised_471.mp4,16.308948999,18.808949,21.308949001,metal,scratch,static
2015-03-28-18-44-44_denoised_494.mp4,17.247477999,19.747478,22.247478001,metal,hit,static
2015-03-28-18-44-44_denoised_516.mp4,18.107821999,20.607822,23.107822001,metal,scratch,static
2015-03-28-18-44-44_denoised_554.mp4,19.640769999,22.14077,24.640770001,metal,scratch,static
2015-03-28-18-44-44_denoised_654.mp4,23.652177999,26.152178,28.652178001,metal,scratch,static
2015-03-28-18-44-44_denoised_686.mp4,24.922957999,27.422958,29.922958001,metal,hit,static
2015-03-28-18-44-44_denoised_698.mp4,25.399415999,27.899416,30.399416001,metal,scratch,rigid-motion
2015-03-28-18-44-44_denoised_778.mp4,28.602771999,31.102772,33.602772001,wood,scratch,static
2015-03-28-18-44-44_denoised_997.mp4,37.369124999,39.869125,42.36912500099999,metal,scratch,static
2015-03-28-18-44-44_denoised_1074.mp4,40.452758999000004,42.952759,45.452759001,wood,scratch,static
2015-03-28-18-44-44_denoised_1089.mp4,41.021686999,43.521687,46.021687001,wood,hit,static
2015-03-28-18-44-44_denoised_1135.mp4,42.88617699900001,45.386177,47.886177001,metal,hit,static
2015-03-28-18-44-44_denoised_1167.mp4,44.172187999,46.672188,49.172188000999995,metal,hit,static
2015-03-28-18-44-44_denoised_1230.mp4,46.693789999,49.19379,51.693790000999996,wood,hit,static
2015-03-28-18-44-44_denoised_1340.mp4,51.087333999,53.587334,56.087334000999995,wood,hit,static
2015-03-28-18-44-44_denoised_1409.mp4,53.859103999000006,56.359104,58.859104001,metal,hit,static
2015-03-28-18-46-39_denoised_33.mp4,0,1.296948,3.796948001,plastic,hit,static
2015-03-28-18-46-39_denoised_51.mp4,0,2.024344,4.524344001,plastic,hit,static
2015-03-28-18-46-39_denoised_85.mp4,0.863218999,3.363219,5.863219001,plastic,hit,static
2015-03-28-18-46-39_denoised_204.mp4,5.6561779990000005,8.156178,10.656178001,plastic,hit,static
2015-03-28-18-46-39_denoised_232.mp4,6.755916999,9.255917,11.755917001,plastic,hit,static
2015-03-28-18-46-39_denoised_246.mp4,7.330458998999999,9.830459,12.330459001,plastic,hit,static
2015-03-28-18-46-39_denoised_311.mp4,9.924322999,12.424323,14.924323001,plastic,hit,static
2015-03-28-18-46-39_denoised_336.mp4,10.939405999,13.439406,15.939406001,plastic,scratch,static
2015-03-28-18-46-39_denoised_353.mp4,11.598676999,14.098677,16.598677001000002,plastic,scratch,static
2015-03-28-18-46-39_denoised_399.mp4,13.427041999,15.927042,18.427042001,plastic,hit,static
2015-03-28-18-46-39_denoised_411.mp4,13.935218999,16.435219,18.935219001,plastic,hit,static
2015-03-28-18-46-39_denoised_425.mp4,14.472041998999998,16.972042,19.472042001,plastic,hit,static
2015-03-28-18-46-39_denoised_438.mp4,15.018302999,17.518303,20.018303001,plastic,hit,static
2015-03-28-18-46-39_denoised_474.mp4,16.443416999,18.943417,21.443417001,plastic,scratch,static
2015-03-28-18-46-39_denoised_546.mp4,19.329978999,21.829979,24.329979001,plastic,scratch,static
2015-03-28-18-46-39_denoised_560.mp4,19.899842999,22.399843,24.899843001,plastic,scratch,static
2015-03-28-18-46-39_denoised_592.mp4,21.149426999,23.649427,26.149427001,plastic,scratch,static
2015-03-28-18-46-39_denoised_607.mp4,21.748864999,24.248865,26.748865001,plastic,scratch,static
2015-03-28-18-46-39_denoised_624.mp4,22.442822999,24.942823,27.442823001,plastic,scratch,static
2015-03-28-18-46-39_denoised_686.mp4,24.937415999,27.437416,29.937416001,plastic,hit,static
2015-03-28-18-46-39_denoised_799.mp4,29.459697999,31.959698,34.459698001,plastic,hit,static
2015-03-28-18-46-39_denoised_814.mp4,30.034396999,32.534397,35.034397000999995,plastic,scratch,static
2015-03-28-18-46-39_denoised_843.mp4,31.204623999000002,33.704624,36.204624001,plastic,scratch,static
2015-03-28-18-46-39_denoised_873.mp4,32.399623999000006,34.899624,37.399624001,plastic,scratch,static
2015-03-28-18-46-39_denoised_924.mp4,34.437789999,36.93779,39.437790000999996,plastic,scratch,static
2015-03-28-18-46-39_denoised_941.mp4,35.115718999,37.615719,40.115719000999995,plastic,scratch,static
2015-03-28-18-46-39_denoised_989.mp4,37.031978999,39.531979,42.031979000999996,plastic,scratch,static
2015-03-28-18-46-39_denoised_1111.mp4,41.930716999000005,44.430717,46.930717001,plastic,hit,static
2015-03-28-18-46-39_denoised_1170.mp4,44.282176999,46.782177,49.282177000999994,plastic,scratch,static
2015-03-28-18-46-39_denoised_1199.mp4,45.459571999000005,47.959572,50.459572001,plastic,hit,static
2015-03-28-18-46-39_denoised_1215.mp4,46.060687999,48.560688,51.060688000999995,plastic,hit,static
2015-03-28-18-46-39_denoised_1229.mp4,46.632594999000005,49.132595,51.632595001,plastic,hit,static
2015-03-28-18-48-33_denoised_66.mp4,0.12082299900000013,2.620823,5.120823001,metal,hit,static
2015-03-28-18-48-33_denoised_84.mp4,0.8252599990000001,3.32526,5.825260001,metal,hit,static
2015-03-28-18-48-33_denoised_106.mp4,1.727989999,4.22799,6.727990001,metal,hit,static
2015-03-28-18-48-33_denoised_142.mp4,3.176259999,5.67626,8.176260001,metal,hit,static
2015-03-28-18-48-33_denoised_179.mp4,4.655228999,7.155229,9.655229001,metal,hit,static
2015-03-28-18-48-33_denoised_216.mp4,6.138322999,8.638323,11.138323001,metal,hit,static
2015-03-28-18-48-33_denoised_234.mp4,6.833655998999999,9.333656,11.833656001,metal,hit,static
2015-03-28-18-48-33_denoised_326.mp4,10.500915999,13.000916,15.500916001,metal,hit,static
2015-03-28-18-48-33_denoised_399.mp4,13.450614999,15.950615,18.450615001,metal,scratch,static
2015-03-28-18-48-33_denoised_415.mp4,14.092687998999999,16.592688,19.092688001,metal,scratch,static
2015-03-28-18-48-33_denoised_432.mp4,14.758614998999999,17.258615,19.758615001,metal,hit,static
2015-03-28-18-48-33_denoised_448.mp4,15.408509999,17.90851,20.408510001,metal,hit,static
2015-03-28-18-48-33_denoised_487.mp4,16.959989999,19.45999,21.959990001,None,hit,static
2015-03-28-18-48-33_denoised_503.mp4,17.589457999,20.089458,22.589458001,rock,hit,static
2015-03-28-18-48-33_denoised_518.mp4,18.193271999,20.693272,23.193272001,None,hit,static
2015-03-28-18-48-33_denoised_609.mp4,21.822530999,24.322531,26.822531001,None,scratch,static
2015-03-28-18-48-33_denoised_645.mp4,23.289342999,25.789343,28.289343001,None,scratch,static
2015-03-28-18-48-33_denoised_663.mp4,24.009927999,26.509928,29.009928001,None,hit,static
2015-03-28-18-48-33_denoised_752.mp4,27.566207999,30.066208,32.566208001,drywall,hit,static
2015-03-28-18-48-33_denoised_765.mp4,28.092385999,30.592386,33.092386001,drywall,hit,static
2015-03-28-18-48-33_denoised_779.mp4,28.659623999,31.159624,33.659624001,drywall,hit,static
2015-03-28-18-48-33_denoised_794.mp4,29.222968999,31.722969,34.222969000999996,drywall,scratch,static
2015-03-28-18-48-33_denoised_808.mp4,29.801455999,32.301456,34.801456001,drywall,hit,static
2015-03-28-18-48-33_denoised_823.mp4,30.387832999,32.887833,35.387833001,drywall,scratch,static
2015-03-28-18-48-33_denoised_852.mp4,31.553103998999998,34.053104,36.553104000999994,drywall,scratch,static
2015-03-28-18-48-33_denoised_873.mp4,32.406165999,34.906166,37.406166000999995,drywall,scratch,static
2015-03-28-18-48-33_denoised_910.mp4,33.876323999,36.376324,38.87632400099999,drywall,scratch,static
2015-03-28-18-48-33_denoised_926.mp4,34.530383999,37.030384,39.530384000999994,drywall,scratch,static
2015-03-28-18-48-33_denoised_945.mp4,35.273875999000005,37.773876,40.273876001,drywall,scratch,static
2015-03-28-18-48-33_denoised_964.mp4,36.027717999000004,38.527718,41.027718001,drywall,scratch,static
2015-03-28-18-48-33_denoised_1039.mp4,39.04555099900001,41.545551,44.045551001,metal,scratch,static
2015-03-28-18-48-33_denoised_1095.mp4,41.260062999000006,43.760063,46.260063001,metal,scratch,static
2015-03-28-18-48-33_denoised_1157.mp4,43.768916999000005,46.268917,48.768917001,drywall,scratch,rigid-motion
2015-03-28-18-48-33_denoised_1217.mp4,46.142802999000004,48.642803,51.142803001,drywall,scratch,static
2015-03-28-18-49-59_denoised_44.mp4,0,1.752573,4.252573001,wood,hit,static
2015-03-28-18-49-59_denoised_133.mp4,2.781041999,5.281042,7.781042001,wood,hit,static
2015-03-28-18-49-59_denoised_162.mp4,3.9583329989999996,6.458333,8.958333001,wood,scratch,static
2015-03-28-18-49-59_denoised_198.mp4,5.418207999,7.918208,10.418208001,wood,scratch,static
2015-03-28-18-49-59_denoised_217.mp4,6.142478999,8.642479,11.142479001,wood,scratch,static
2015-03-28-18-49-59_denoised_275.mp4,8.472592999,10.972593,13.472593001,wood,hit,static
2015-03-28-18-49-59_denoised_291.mp4,9.138468999,11.638469,14.138469001,wood,hit,static
2015-03-28-18-49-59_denoised_308.mp4,9.791520999,12.291521,14.791521001,wood,hit,static
2015-03-28-18-49-59_denoised_326.mp4,10.511020999,13.011021,15.511021001,wood,hit,static
2015-03-28-18-49-59_denoised_343.mp4,11.209957999,13.709958,16.209958001,wood,hit,static
2015-03-28-18-49-59_denoised_359.mp4,11.840499999,14.3405,16.840500001,wood,hit,static
2015-03-28-19-34-13_denoised_35.mp4,0,1.396635,3.896635001,wood,hit,static
2015-03-28-19-34-13_denoised_60.mp4,0,2.365719,4.865719001,wood,hit,static
2015-03-28-19-34-13_denoised_130.mp4,2.6689689989999996,5.168969,7.668969001,wood,hit,static
2015-03-28-19-34-13_denoised_153.mp4,3.5856459989999996,6.085646,8.585646001,wood,hit,static
2015-03-28-19-34-13_denoised_177.mp4,4.575561999,7.075562,9.575562001,wood,hit,static
2015-03-28-19-34-13_denoised_203.mp4,5.596614999,8.096615,10.596615001,wood,scratch,static
2015-03-28-19-34-13_denoised_231.mp4,6.736864999,9.236865,11.736865001,wood,scratch,static
2015-03-28-19-34-13_denoised_284.mp4,8.834510998999999,11.334511,13.834511001,plastic,hit,rigid-motion
2015-03-28-19-34-13_denoised_308.mp4,9.807843999,12.307844,14.807844001,plastic,hit,rigid-motion
2015-03-28-19-34-13_denoised_331.mp4,10.709593998999999,13.209594,15.709594001,plastic,hit,rigid-motion
2015-03-28-19-34-13_denoised_377.mp4,12.567812999,15.067813,17.567813001,wood,scratch,static
2015-03-28-19-34-13_denoised_467.mp4,16.151479999,18.65148,21.151480001,wood,hit,static
2015-03-28-19-34-13_denoised_516.mp4,18.135478999,20.635479,23.135479001,wood,hit,static
2015-03-28-19-34-13_denoised_540.mp4,19.088708999,21.588709,24.088709001,wood,hit,static
2015-03-28-19-34-13_denoised_564.mp4,20.045583999,22.545584,25.045584001,wood,hit,static
2015-03-28-19-34-13_denoised_613.mp4,21.988175999,24.488176,26.988176001,wood,hit,static
2015-03-28-19-34-13_denoised_687.mp4,24.948926999,27.448927,29.948927001,wood,hit,static
2015-03-28-19-34-13_denoised_711.mp4,25.905187999,28.405188,30.905188001,wood,hit,static
2015-03-28-19-34-13_denoised_733.mp4,26.819592999,29.319593,31.819593001,wood,hit,static
2015-03-28-19-34-13_denoised_757.mp4,27.746102999,30.246103,32.746103001,wood,hit,static
2015-03-28-19-34-13_denoised_779.mp4,28.655332999,31.155333,33.655333000999995,wood,hit,static
2015-03-28-19-34-13_denoised_802.mp4,29.546969999,32.04697,34.546970001,wood,hit,static
2015-03-28-19-34-13_denoised_822.mp4,30.343654998999998,32.843655,35.343655000999995,wood,hit,static
2015-03-28-19-34-13_denoised_866.mp4,32.121646999000006,34.621647,37.121647001,wood,hit,static
2015-03-28-19-34-13_denoised_902.mp4,33.569999999000004,36.07,38.570000001,wood,hit,static
2015-03-28-19-34-13_denoised_913.mp4,34.017894999000006,36.517895,39.017895001,wood,hit,static
2015-03-28-19-34-13_denoised_924.mp4,34.440761999,36.940762,39.440762000999996,wood,hit,static
2015-03-28-19-34-13_denoised_936.mp4,34.919249999,37.41925,39.919250000999995,wood,hit,rigid-motion
2015-03-28-19-34-13_denoised_947.mp4,35.350573999000005,37.850574,40.350574001,plastic,hit,None
2015-03-28-19-35-11_denoised_50.mp4,0,1.974885,4.4748850010000005,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_101.mp4,1.5141249989999999,4.014125,6.514125001,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_125.mp4,2.463343999,4.963344,7.463344001,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_171.mp4,4.3027499989999995,6.80275,9.302750001,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_193.mp4,5.201457999,7.701458,10.201458000999999,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_240.mp4,7.087333999,9.587334,12.087334001,plastic,hit,static
2015-03-28-19-35-11_denoised_317.mp4,10.141978998999999,12.641979,15.141979001,plastic,scratch,deform
2015-03-28-19-35-11_denoised_350.mp4,11.471936999,13.971937,16.471937001,plastic,scratch,deform
2015-03-28-19-35-11_denoised_393.mp4,13.188603999,15.688604,18.188604000999998,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_419.mp4,14.243207999,16.743208,19.243208001,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_473.mp4,16.405082999,18.905083,21.405083001,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_501.mp4,17.521645999,20.021646,22.521646001,plastic,scratch,static
2015-03-28-19-35-11_denoised_553.mp4,19.587436999,22.087437,24.587437001,plastic,scratch,static
2015-03-28-19-35-11_denoised_661.mp4,23.935697999,26.435698,28.935698001,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_671.mp4,24.325978999,26.825979,29.325979001,plastic,hit,rigid-motion
2015-03-28-19-35-11_denoised_690.mp4,25.085645999,27.585646,30.085646001,plastic,hit,deform
2015-03-28-19-35-11_denoised_767.mp4,28.162208999,30.662209,33.162209001,plastic,scratch,deform
2015-03-28-19-35-11_denoised_776.mp4,28.512582999,31.012583,33.512583000999996,None,scratch,deform
2015-03-28-19-35-11_denoised_940.mp4,35.091769999,37.59177,40.09177000099999,plastic,scratch,static
2015-03-28-19-35-11_denoised_987.mp4,36.966853999,39.466854,41.966854000999994,plastic,hit,deform
2015-03-28-19-36-18_denoised_80.mp4,0.670968999,3.170969,5.670969001,plastic,hit,static
2015-03-28-19-36-18_denoised_115.mp4,2.083114999,4.583115,7.083115001,plastic,hit,static
2015-03-28-19-36-18_denoised_191.mp4,5.138426999,7.638427,10.138427001,plastic,hit,static
2015-03-28-19-36-18_denoised_218.mp4,6.207291999000001,8.707292,11.207292001,metal,hit,static
2015-03-28-19-36-18_denoised_231.mp4,6.723728999,9.223729,11.723729001,metal,hit,static
2015-03-28-19-36-18_denoised_244.mp4,7.241582999,9.741583,12.241583001,metal,hit,static
2015-03-28-19-36-18_denoised_257.mp4,7.747655998999999,10.247656,12.747656001,metal,hit,static
2015-03-28-19-36-18_denoised_270.mp4,8.275228999,10.775229,13.275229001,metal,hit,static
2015-03-28-19-36-18_denoised_282.mp4,8.755270999,11.255271,13.755271001,metal,hit,static
2015-03-28-19-36-18_denoised_295.mp4,9.285811999,11.785812,14.285812001,metal,hit,static
2015-03-28-19-36-18_denoised_322.mp4,10.352551999,12.852552,15.352552001,metal,hit,None
2015-03-28-19-36-18_denoised_335.mp4,10.879614999,13.379615,15.879615001,metal,hit,static
2015-03-28-19-36-18_denoised_361.mp4,11.927916999,14.427917,16.927917001,metal,hit,static
2015-03-28-19-36-18_denoised_375.mp4,12.496165999,14.996166,17.496166001000002,metal,hit,static
2015-03-28-19-36-18_denoised_413.mp4,14.013759999000001,16.51376,19.013760001,metal,hit,static
2015-03-28-19-36-18_denoised_458.mp4,15.788249999000001,18.28825,20.788250001,metal,scratch,static
2015-03-28-19-36-18_denoised_483.mp4,16.788333999,19.288334,21.788334001,metal,scratch,static
2015-03-28-19-36-18_denoised_649.mp4,23.443250999,25.943251,28.443251001,plastic,hit,static
2015-03-28-19-41-13_denoised_26.mp4,0,1.011021,3.511021001,wood,hit,static
2015-03-28-19-41-13_denoised_57.mp4,0,2.243427,4.743427001000001,wood,hit,static
2015-03-28-19-41-13_denoised_75.mp4,0.48404199900000006,2.984042,5.484042001000001,wood,hit,static
