path,offset_sec,vstart_sec
2015-03-20-01-49-30_denoised_482,0.0,0.4
2015-03-20-01-49-30_denoised_397,0.0,1.6
2015-03-20-01-49-30_denoised_1017,0.0,2.0
2015-03-20-01-49-30_denoised_1823,-1.33,2.2
2015-03-20-01-49-30_denoised_1582,0.0,2.64
2015-03-20-01-49-30_denoised_94,0.0,2.8
2015-03-20-01-49-30_denoised_666,-0.33,0.96
2015-03-20-01-49-30_denoised_746,0.0,2.88
2015-03-20-01-49-30_denoised_1236,0.0,0.24
2015-03-20-01-49-30_denoised_1156,0.0,2.08
2015-03-20-01-49-30_denoised_1256,0.0,0.12
2015-03-20-01-49-30_denoised_622,0.0,0.56
2015-03-20-01-49-30_denoised_919,-2.0,2.36
2015-03-20-01-49-30_denoised_1355,0.0,0.8
2015-03-20-01-49-30_denoised_1679,0.0,2.64
2015-03-20-01-49-30_denoised_810,0.0,2.68
2015-03-20-01-49-30_denoised_1869,0.0,1.04
2015-03-20-01-49-30_denoised_1087,0.67,1.72
2015-03-20-01-49-30_denoised_1318,1.33,1.28
2015-03-20-01-49-30_denoised_1749,-0.33,2.32
2015-03-20-01-49-30_denoised_1883,-0.33,1.08
2015-03-20-01-49-30_denoised_1305,1.33,0.92
2015-03-20-01-49-30_denoised_1052,-0.33,0.96
2015-03-20-01-49-30_denoised_653,0.33,0.2
2015-03-20-01-49-30_denoised_504,-2.0,2.96
2015-03-20-01-49-30_denoised_441,-1.33,2.6
2015-03-20-01-49-30_denoised_107,0.0,0.24
2015-03-20-01-49-30_denoised_1222,0.0,0.28
2015-03-20-01-49-30_denoised_383,-0.33,1.76
2015-03-20-01-49-30_denoised_454,2.0,0.16
2015-03-20-01-49-30_denoised_1619,-0.33,2.96
2015-03-20-01-49-30_denoised_1699,0.0,0.52
2015-03-20-01-49-30_denoised_285,0.33,1.04
2015-03-20-01-49-30_denoised_941,0.67,0.72
2015-03-20-01-49-30_denoised_366,-1.33,2.52
2015-03-20-01-49-30_denoised_787,0.0,1.92
2015-03-20-01-49-30_denoised_333,0.0,2.16
2015-03-20-01-49-30_denoised_870,0.0,0.12
2015-03-20-01-49-30_denoised_1793,1.0,1.84
2015-03-20-01-49-30_denoised_1291,0.0,0.4
2015-03-20-01-49-30_denoised_569,-1.0,2.32
2015-03-20-01-49-30_denoised_1838,0.0,0.28
2015-03-20-01-49-30_denoised_709,1.0,0.84
2015-03-20-01-49-30_denoised_241,1.33,0.48
2015-03-20-01-49-30_denoised_190,0.0,1.24
2015-03-20-01-49-30_denoised_1532,-0.33,1.44
2015-03-20-01-49-30_denoised_962,0.0,0.2
2015-03-20-01-49-30_denoised_27,0.0,2.4
2015-03-20-01-49-30_denoised_1373,0.0,0.76
2015-03-20-01-49-30_denoised_535,2.0,0.76
2015-03-20-01-49-30_denoised_1335,-1.67,2.84
2015-03-20-01-49-30_denoised_596,0.0,0.96
2015-03-20-01-49-30_denoised_1484,0.0,0.08
2015-03-20-01-49-30_denoised_1389,1.33,1.04
2015-03-20-01-49-30_denoised_1171,-2.0,2.52
2015-03-20-01-49-30_denoised_66,0.0,1.96
2015-03-20-01-49-30_denoised_177,-1.33,2.52
2015-03-20-01-49-30_denoised_346,1.67,0.88
2015-03-20-01-49-30_denoised_320,-0.67,1.16
2015-03-20-01-49-30_denoised_1436,0.0,2.8
2015-03-20-01-49-30_denoised_1038,0.0,0.12
2015-03-20-01-49-30_denoised_1558,-2.0,2.76
2015-03-20-01-49-30_denoised_131,0.0,0.8
2015-03-20-01-49-30_denoised_50,0.0,2.8
2015-03-20-01-49-30_denoised_1654,0.0,2.48
2015-03-20-01-49-30_denoised_1452,-0.67,2.52
2015-03-20-01-49-30_denoised_895,1.67,1.0
2015-03-20-01-49-30_denoised_223,0.0,2.24
2015-03-20-01-49-30_denoised_162,-1.67,1.68
2015-03-20-01-49-30_denoised_770,0.0,2.04
2015-03-20-01-49-30_denoised_832,-1.33,2.76
2015-03-20-01-49-30_denoised_1765,0.0,1.36
2015-03-20-01-49-30_denoised_694,2.0,0.36
2015-03-20-01-49-30_denoised_1729,-1.67,1.64
2015-03-20-01-53-21_denoised_485,-0.67,1.0
2015-03-20-01-53-21_denoised_433,2.0,0.8
2015-03-20-01-53-21_denoised_945,1.0,1.36
2015-03-20-01-53-21_denoised_369,0.0,0.32
2015-03-20-01-53-21_denoised_30,0.0,1.96
2015-03-20-01-53-21_denoised_624,0.0,2.96
2015-03-20-01-53-21_denoised_724,-1.67,2.84
2015-03-20-01-53-21_denoised_414,0.0,1.08
2015-03-20-01-53-21_denoised_785,1.0,0.96
2015-03-20-01-53-21_denoised_878,0.33,1.6
2015-03-20-01-53-21_denoised_637,0.0,1.28
2015-03-20-01-53-21_denoised_386,-0.67,1.4
2015-03-20-01-53-21_denoised_354,0.0,0.12
2015-03-20-01-53-21_denoised_669,0.0,2.08
2015-03-20-01-53-21_denoised_302,-1.33,2.24
2015-03-20-01-53-21_denoised_221,-2.0,2.04
2015-03-20-01-53-21_denoised_922,-0.67,1.36
2015-03-20-01-53-21_denoised_47,-2.0,2.0
2015-03-20-01-53-21_denoised_516,1.33,0.64
2015-03-20-01-53-21_denoised_802,0.0,0.64
2015-03-20-01-53-21_denoised_712,0.0,0.92
2015-03-20-01-53-21_denoised_267,1.0,0.4
2015-03-20-01-53-21_denoised_501,0.0,2.28
2015-03-20-01-53-21_denoised_844,0.67,0.88
2015-03-20-01-53-21_denoised_173,1.33,0.48
2015-03-20-01-53-21_denoised_605,2.0,0.72
2015-03-20-01-53-21_denoised_529,-0.67,2.2
2015-03-20-01-53-21_denoised_470,0.0,0.92
2015-03-20-01-53-21_denoised_247,0.0,2.64
2015-03-20-01-53-21_denoised_152,-1.33,2.24
2015-03-20-01-53-21_denoised_545,0.0,0.08
2015-03-20-01-53-21_denoised_329,0.0,2.8
2015-03-20-01-53-21_denoised_97,0.0,1.8
2015-03-20-01-53-21_denoised_815,-1.33,1.4
2015-03-20-01-53-21_denoised_121,0.0,0.4
2015-03-20-01-53-21_denoised_749,0.0,2.84
2015-03-20-01-53-21_denoised_80,0.33,1.64
2015-03-20-01-53-21_denoised_201,0.0,1.56
2015-03-20-01-53-21_denoised_959,0.0,1.12
2015-03-20-01-55-25_denoised_1247,0.0,1.76
2015-03-20-01-55-25_denoised_256,0.0,1.04
2015-03-20-01-55-25_denoised_584,-1.33,2.92
2015-03-20-01-55-25_denoised_459,0.0,0.44
2015-03-20-01-55-25_denoised_204,0.0,0.32
2015-03-20-01-55-25_denoised_1667,0.33,1.32
2015-03-20-01-55-25_denoised_2396,2.0,0.64
2015-03-20-01-55-25_denoised_1107,-0.33,2.2
2015-03-20-01-55-25_denoised_1262,-1.0,2.72
2015-03-20-01-55-25_denoised_923,1.33,0.36
2015-03-20-01-55-25_denoised_865,-1.67,2.96
2015-03-20-01-55-25_denoised_2040,0.0,0.56
2015-03-20-01-55-25_denoised_2328,-0.67,0.92
2015-03-20-01-55-25_denoised_2563,0.0,2.24
2015-03-20-01-55-25_denoised_1650,0.67,1.08
2015-03-20-01-55-25_denoised_1334,0.0,0.72
2015-03-20-01-55-25_denoised_1702,0.0,1.48
2015-03-20-01-55-25_denoised_1136,1.33,1.44
2015-03-20-01-55-25_denoised_607,0.0,0.16
2015-03-20-01-55-25_denoised_129,-0.33,0.4
2015-03-20-01-55-25_denoised_429,0.0,1.76
2015-03-20-01-55-25_denoised_410,0.0,2.8
2015-03-20-01-55-25_denoised_2188,1.0,1.88
2015-03-20-01-55-25_denoised_1903,0.0,0.32
2015-03-20-01-55-25_denoised_1045,0.33,0.32
2015-03-20-01-55-25_denoised_490,1.67,0.0
2015-03-20-01-55-25_denoised_1829,-0.33,0.92
2015-03-20-01-55-25_denoised_101,0.0,2.28
2015-03-20-01-55-25_denoised_1596,-0.33,2.64
2015-03-20-01-55-25_denoised_1427,0.0,1.0
2015-03-20-01-55-25_denoised_396,0.0,0.76
2015-03-20-01-55-25_denoised_2054,0.67,1.4
2015-03-20-01-55-25_denoised_1582,2.0,0.88
2015-03-20-01-55-25_denoised_325,0.0,1.0
2015-03-20-01-55-25_denoised_1631,-1.67,2.96
2015-03-20-01-55-25_denoised_1014,0.0,1.96
2015-03-20-01-55-25_denoised_728,0.33,0.64
2015-03-20-01-55-25_denoised_542,0.0,1.72
2015-03-20-01-55-25_denoised_2427,0.0,2.92
2015-03-20-01-55-25_denoised_1557,0.0,0.48
2015-03-20-01-55-25_denoised_1465,1.33,0.68
2015-03-20-01-55-25_denoised_885,0.0,0.04
2015-03-20-01-55-25_denoised_1790,2.0,0.36
2015-03-20-01-55-25_denoised_2449,-1.33,1.4
2015-03-20-01-55-25_denoised_1883,0.0,0.32
2015-03-20-01-55-25_denoised_2019,0.33,1.2
2015-03-20-01-55-25_denoised_2501,0.33,1.04
2015-03-20-01-55-25_denoised_821,0.0,2.0
2015-03-20-01-55-25_denoised_2364,0.0,2.36
2015-03-20-01-55-25_denoised_644,-1.33,2.12
2015-03-20-01-55-25_denoised_2296,1.67,1.24
2015-03-20-01-55-25_denoised_1031,1.67,0.48
2015-03-20-01-55-25_denoised_1399,-1.0,1.92
2015-03-20-01-55-25_denoised_1943,-0.67,1.16
2015-03-20-01-55-25_denoised_2589,1.67,0.48
2015-03-20-01-55-25_denoised_709,0.0,1.0
2015-03-20-01-55-25_denoised_1067,0.0,0.92
2015-03-20-01-55-25_denoised_1170,0.0,2.64
2015-03-20-01-55-25_denoised_377,-1.33,2.44
2015-03-20-01-55-25_denoised_473,-1.33,2.76
2015-03-20-01-55-25_denoised_979,0.0,0.2
2015-03-20-01-55-25_denoised_744,-1.0,2.16
2015-03-20-01-55-25_denoised_517,-1.67,2.8
2015-03-20-01-55-25_denoised_2514,0.67,2.08
2015-03-20-01-55-25_denoised_1233,0.0,2.04
2015-03-20-01-55-25_denoised_2269,-1.67,2.52
2015-03-20-01-55-25_denoised_274,0.0,2.08
2015-03-20-01-55-25_denoised_555,-1.33,2.24
2015-03-20-01-55-25_denoised_2378,1.67,0.72
2015-03-20-01-55-25_denoised_59,-2.0,2.2
2015-03-20-01-55-25_denoised_1845,0.33,0.4
2015-03-20-01-55-25_denoised_2092,1.67,1.32
2015-03-20-01-55-25_denoised_2245,0.0,1.96
2015-03-20-01-55-25_denoised_898,1.33,0.24
2015-03-20-01-55-25_denoised_445,-1.33,2.8
2015-03-20-01-55-25_denoised_302,0.0,0.24
2015-03-20-01-55-25_denoised_2130,-1.0,2.28
2015-03-20-01-55-25_denoised_1966,1.33,0.0
2015-03-20-01-55-25_denoised_771,-0.33,0.88
2015-03-20-01-55-25_denoised_2075,1.0,1.12
2015-03-20-01-55-25_denoised_1515,0.67,0.32
2015-03-20-01-55-25_denoised_2213,1.33,1.52
2015-03-20-01-55-25_denoised_1736,0.0,1.68
2015-03-20-01-55-25_denoised_1377,0.67,0.68
2015-03-20-01-55-25_denoised_808,0.0,1.2
2015-03-20-01-55-25_denoised_1498,-0.33,1.12
2015-03-20-01-55-25_denoised_1925,-0.67,2.68
2015-03-20-01-55-25_denoised_185,0.0,1.32
2015-03-20-01-55-25_denoised_2167,0.0,1.24
2015-03-20-01-55-25_denoised_1817,-2.0,2.32
2015-03-20-01-55-25_denoised_42,0.0,2.24
2015-03-20-01-55-25_denoised_2005,0.0,1.48
2015-03-20-01-55-25_denoised_1720,-1.67,2.36
2015-03-20-01-55-25_denoised_1449,1.67,0.0
2015-03-20-01-55-25_denoised_1616,-0.67,2.96
2015-03-20-01-55-25_denoised_946,-1.67,2.2
2015-03-20-01-55-25_denoised_1777,-0.33,2.88
2015-03-20-01-55-25_denoised_682,2.0,0.08
2015-03-20-01-55-25_denoised_1360,-2.0,2.4
2015-03-20-01-55-25_denoised_1680,-1.33,2.04
2015-03-20-01-55-25_denoised_838,1.67,1.08
2015-03-20-01-55-25_denoised_240,0.0,2.12
2015-03-20-01-55-25_denoised_2308,-0.33,2.8
2015-03-20-01-55-25_denoised_1285,0.0,2.68
2015-03-20-01-55-25_denoised_2542,0.0,1.04
2015-03-20-01-58-21_denoised_456,0.0,1.4
2015-03-20-01-58-21_denoised_57,0.0,2.12
2015-03-20-01-58-21_denoised_509,2.0,0.4
2015-03-20-01-58-21_denoised_669,0.0,2.36
2015-03-20-01-58-21_denoised_624,-1.67,2.44
2015-03-20-01-58-21_denoised_204,0.0,1.48
2015-03-20-01-58-21_denoised_401,0.0,1.36
2015-03-20-01-58-21_denoised_581,0.0,0.0
2015-03-20-01-58-21_denoised_218,0.0,2.36
2015-03-20-01-58-21_denoised_825,1.0,0.56
2015-03-20-01-58-21_denoised_358,-0.67,1.8
2015-03-20-01-58-21_denoised_1002,-2.0,2.16
2015-03-20-01-58-21_denoised_534,-1.33,2.68
2015-03-20-01-58-21_denoised_648,-1.33,1.36
2015-03-20-01-58-21_denoised_175,0.0,2.92
2015-03-20-01-58-21_denoised_925,0.0,1.32
2015-03-20-01-58-21_denoised_810,-0.67,2.2
2015-03-20-01-58-21_denoised_787,0.67,2.0
2015-03-20-01-58-21_denoised_238,-2.0,2.8
2015-03-20-01-58-21_denoised_188,2.0,0.08
2015-03-20-01-58-21_denoised_758,0.0,0.88
2015-03-20-01-58-21_denoised_89,0.0,2.68
2015-03-20-01-58-21_denoised_970,0.0,1.8
2015-03-20-01-58-21_denoised_566,0.0,0.8
2015-03-20-01-58-21_denoised_304,-1.33,2.2
2015-03-20-01-58-21_denoised_319,0.0,2.88
2015-03-20-01-58-21_denoised_476,-0.67,2.56
2015-03-20-01-58-21_denoised_426,0.0,1.36
2015-03-20-01-58-21_denoised_743,-2.0,2.72
2015-03-20-01-58-21_denoised_710,2.0,0.2
2015-03-20-01-58-21_denoised_607,0.0,2.36
2015-03-20-01-58-21_denoised_261,0.0,1.8
2015-03-20-01-58-21_denoised_860,-1.67,2.68
2015-03-20-01-58-21_denoised_147,-1.0,2.56
2015-03-20-01-58-21_denoised_887,-2.0,2.16
2015-03-20-01-58-21_denoised_550,-1.0,2.96
2015-03-20-01-58-21_denoised_74,-1.0,1.68
2015-03-20-01-58-21_denoised_40,0.0,1.4
2015-03-20-01-58-21_denoised_772,0.33,0.68
2015-03-20-01-58-21_denoised_332,0.0,1.52
2015-03-20-01-58-21_denoised_694,-1.67,2.76
2015-03-20-02-00-13_denoised_78,-0.33,1.6
2015-03-20-02-00-13_denoised_512,0.0,1.84
2015-03-20-02-00-13_denoised_679,0.0,2.08
2015-03-20-02-00-13_denoised_277,-1.67,2.2
2015-03-20-02-00-13_denoised_735,-1.33,2.12
2015-03-20-02-00-13_denoised_446,0.0,0.84
2015-03-20-02-00-13_denoised_712,0.0,1.68
2015-03-20-02-00-13_denoised_1184,-1.67,2.92
2015-03-20-02-00-13_denoised_922,0.0,0.4
2015-03-20-02-00-13_denoised_586,-0.33,1.12
2015-03-20-02-00-13_denoised_1170,0.0,0.92
2015-03-20-02-00-13_denoised_977,-0.33,2.52
2015-03-20-02-00-13_denoised_1037,-0.67,2.84
2015-03-20-02-00-13_denoised_995,0.0,0.56
2015-03-20-02-00-13_denoised_137,0.0,0.48
2015-03-20-02-00-13_denoised_604,-2.0,2.48
2015-03-20-02-00-13_denoised_48,-1.0,2.72
2015-03-20-02-00-13_denoised_163,1.33,0.48
2015-03-20-02-00-13_denoised_755,0.67,1.16
2015-03-20-02-00-13_denoised_814,0.0,0.6
2015-03-20-02-00-13_denoised_428,-1.0,2.28
2015-03-20-02-00-13_denoised_829,0.0,2.84
2015-03-20-02-00-13_denoised_1099,1.67,0.72
2015-03-20-02-00-13_denoised_662,0.0,1.92
2015-03-20-02-00-13_denoised_298,0.0,2.8
2015-03-20-02-00-13_denoised_497,-0.33,1.12
2015-03-20-02-00-13_denoised_212,-0.67,1.88
2015-03-20-02-00-13_denoised_542,-0.67,1.6
2015-03-20-02-00-13_denoised_1073,-1.0,1.6
2015-03-20-02-00-13_denoised_179,0.0,2.92
2015-03-20-02-00-13_denoised_355,0.0,1.92
2015-03-20-02-00-13_denoised_569,0.0,2.28
2015-03-20-02-00-13_denoised_1050,0.0,1.96
2015-03-20-02-00-13_denoised_103,0.0,1.72
2015-03-20-02-00-13_denoised_1020,0.0,2.32
2015-03-20-02-00-13_denoised_264,0.0,1.48
2015-03-20-02-00-13_denoised_945,0.0,1.52
2015-03-20-02-00-13_denoised_26,-1.33,2.44
2015-03-20-02-00-13_denoised_857,0.0,2.36
2015-03-20-02-00-13_denoised_328,0.67,2.28
2015-03-20-02-00-13_denoised_396,-1.0,1.32
2015-03-20-02-00-13_denoised_626,0.0,2.84
2015-03-20-02-00-13_denoised_467,0.0,1.24
2015-03-20-02-00-13_denoised_768,0.0,0.68
2015-03-20-02-00-13_denoised_1118,0.33,0.12
2015-03-20-02-00-13_denoised_641,-1.67,1.8
2015-03-20-02-00-13_denoised_1152,1.67,0.48
2015-03-20-02-00-13_denoised_960,0.0,1.16
2015-03-20-02-02-47_denoised_849,-2.0,2.08
2015-03-20-02-02-47_denoised_36,0.0,1.04
2015-03-20-02-02-47_denoised_685,0.0,0.8
2015-03-20-02-02-47_denoised_627,1.0,1.32
2015-03-20-02-02-47_denoised_873,1.67,1.12
2015-03-20-02-02-47_denoised_724,-1.33,2.12
2015-03-20-02-02-47_denoised_413,0.0,0.68
2015-03-20-02-02-47_denoised_706,0.33,2.08
2015-03-20-02-02-47_denoised_940,-2.0,2.16
2015-03-20-02-02-47_denoised_825,0.0,0.64
2015-03-20-02-02-47_denoised_896,-0.33,0.56
2015-03-20-02-02-47_denoised_747,2.0,0.12
2015-03-20-02-02-47_denoised_479,0.0,0.04
2015-03-20-02-02-47_denoised_921,-2.0,2.12
2015-03-20-02-02-47_denoised_274,0.67,0.52
2015-03-20-02-02-47_denoised_450,-0.67,1.76
2015-03-20-02-02-47_denoised_292,1.67,0.64
2015-03-20-02-02-47_denoised_257,0.0,0.88
2015-03-20-02-02-47_denoised_170,-1.0,1.56
2015-03-20-02-02-47_denoised_192,-0.33,2.12
2015-03-20-02-02-47_denoised_82,1.67,0.68
2015-03-20-02-02-47_denoised_982,0.0,2.12
2015-03-20-02-02-47_denoised_965,0.0,2.52
2015-03-20-02-02-47_denoised_68,0.0,2.88
2015-03-20-02-02-47_denoised_242,0.0,0.32
2015-03-20-02-02-47_denoised_568,1.67,1.08
2015-03-20-02-02-47_denoised_760,0.67,1.6
2015-03-20-02-02-47_denoised_809,2.0,0.68
2015-03-20-02-02-47_denoised_585,0.0,0.0
2015-03-20-02-02-47_denoised_788,0.0,0.16
2015-03-20-02-02-47_denoised_1009,-2.0,2.48
2015-03-20-02-02-47_denoised_1035,0.0,1.12
2015-03-20-02-02-47_denoised_466,1.0,0.64
2015-03-20-02-02-47_denoised_493,0.0,2.92
2015-03-20-02-02-47_denoised_206,0.0,0.6
2015-03-20-02-02-47_denoised_1077,0.0,1.88
2015-03-20-02-02-47_denoised_129,0.0,2.16
2015-03-20-02-02-47_denoised_646,1.33,0.76
2015-03-20-02-02-47_denoised_100,0.0,2.68
2015-03-20-02-02-47_denoised_115,0.0,0.72
2015-03-20-02-02-47_denoised_331,1.67,0.92
2015-03-20-02-02-47_denoised_354,-2.0,2.6
2015-03-20-02-02-47_denoised_546,1.0,1.48
2015-03-20-02-02-47_denoised_519,-1.33,2.76
2015-03-20-02-09-02_denoised_446,0.67,0.0
2015-03-20-02-09-02_denoised_783,0.0,2.52
2015-03-20-02-09-02_denoised_360,1.0,0.72
2015-03-20-02-09-02_denoised_654,-0.67,1.64
2015-03-20-02-09-02_denoised_898,0.0,2.6
2015-03-20-02-09-02_denoised_768,0.0,2.16
2015-03-20-02-09-02_denoised_686,1.67,1.28
2015-03-20-02-09-02_denoised_340,1.67,1.12
2015-03-20-02-09-02_denoised_626,0.0,1.24
2015-03-20-02-09-02_denoised_1031,0.0,2.72
2015-03-20-02-09-02_denoised_810,0.67,0.68
2015-03-20-02-09-02_denoised_1177,1.33,1.16
2015-03-20-02-09-02_denoised_490,0.0,0.52
2015-03-20-02-09-02_denoised_1110,1.33,0.28
2015-03-20-02-09-02_denoised_1196,1.33,1.04
2015-03-20-02-09-02_denoised_27,-1.33,1.36
2015-03-20-02-09-02_denoised_699,0.67,0.24
2015-03-20-02-09-02_denoised_260,0.0,0.8
2015-03-20-02-09-02_denoised_596,-0.67,1.76
2015-03-20-02-09-02_denoised_579,0.0,0.76
2015-03-20-02-09-02_denoised_125,1.67,1.12
2015-03-20-02-09-02_denoised_1235,0.0,0.2
2015-03-20-02-09-02_denoised_961,0.33,1.44
2015-03-20-02-09-02_denoised_1046,0.0,1.64
2015-03-20-02-09-02_denoised_52,0.0,1.36
2015-03-20-02-09-02_denoised_722,0.0,2.08
2015-03-20-02-09-02_denoised_856,0.0,1.96
2015-03-20-02-09-02_denoised_464,0.0,0.48
2015-03-20-02-09-02_denoised_417,0.67,1.76
2015-03-20-02-09-02_denoised_219,-1.67,1.64
2015-03-20-02-09-02_denoised_525,0.67,0.16
2015-03-20-02-09-02_denoised_1094,-0.67,1.16
2015-03-20-02-09-02_denoised_995,0.0,2.64
2015-03-20-02-09-02_denoised_236,2.0,0.08
2015-03-20-02-09-02_denoised_78,0.0,0.64
2015-03-20-02-09-02_denoised_98,0.0,2.68
2015-03-20-02-09-02_denoised_155,-0.33,1.44
2015-03-20-02-09-02_denoised_1214,0.0,2.12
2015-03-20-02-09-02_denoised_547,0.0,2.6
2015-03-20-02-09-02_denoised_298,0.33,0.8
2015-03-20-02-09-02_denoised_382,0.0,1.48
2015-03-20-02-09-02_denoised_1123,1.67,0.32
2015-03-20-02-09-02_denoised_325,0.33,1.64
2015-03-20-02-09-02_denoised_1162,0.33,0.64
2015-03-20-02-09-02_denoised_1071,-1.0,1.52
2015-03-20-02-09-02_denoised_400,0.67,0.92
2015-03-20-02-09-02_denoised_611,-2.0,2.96
2015-03-20-02-09-02_denoised_920,-0.67,1.0
2015-03-20-02-09-02_denoised_982,0.0,2.68
2015-03-20-02-09-02_denoised_833,-0.67,1.76
2015-03-20-02-09-02_denoised_873,0.0,1.76
2015-03-20-02-16-43_denoised_859,1.0,1.92
2015-03-20-02-16-43_denoised_729,1.0,1.36
2015-03-20-02-16-43_denoised_647,1.67,0.92
2015-03-20-02-16-43_denoised_184,1.0,0.92
2015-03-20-02-16-43_denoised_226,0.0,2.4
2015-03-20-02-16-43_denoised_301,0.0,1.6
2015-03-20-02-16-43_denoised_457,-1.33,1.88
2015-03-20-02-16-43_denoised_748,-0.67,2.48
2015-03-20-02-16-43_denoised_352,0.0,2.0
2015-03-20-02-16-43_denoised_337,0.0,2.6
2015-03-20-02-16-43_denoised_470,0.33,0.8
2015-03-20-02-16-43_denoised_609,0.0,2.28
2015-03-20-02-16-43_denoised_496,-2.0,2.72
2015-03-20-02-16-43_denoised_159,0.0,0.64
2015-03-20-02-16-43_denoised_871,0.0,1.76
2015-03-20-02-16-43_denoised_45,0.0,1.92
2015-03-20-02-16-43_denoised_395,0.0,2.4
2015-03-20-02-16-43_denoised_713,-2.0,2.32
2015-03-20-02-16-43_denoised_681,0.0,1.48
2015-03-20-02-16-43_denoised_579,-0.33,0.44
2015-03-20-02-16-43_denoised_29,-0.33,2.2
2015-03-20-02-16-43_denoised_90,0.0,2.68
2015-03-20-02-16-43_denoised_112,1.67,0.92
2015-03-20-02-16-43_denoised_244,0.0,0.04
2015-03-20-02-16-43_denoised_203,0.0,2.76
2015-03-20-02-16-43_denoised_442,-2.0,2.96
2015-03-20-02-16-43_denoised_323,0.0,1.96
2015-03-20-02-16-43_denoised_838,0.0,2.44
2015-03-20-02-16-43_denoised_140,0.0,2.04
2015-03-20-02-16-43_denoised_378,2.0,0.68
2015-03-20-02-16-43_denoised_798,0.0,1.96
2015-03-20-02-16-43_denoised_276,0.33,0.48
2015-03-20-02-16-43_denoised_767,-0.67,2.44
2015-03-20-02-16-43_denoised_75,0.0,2.76
2015-03-20-02-16-43_denoised_550,1.33,0.24
2015-03-20-02-16-43_denoised_428,0.0,2.76
2015-03-20-02-19-32_denoised_1155,1.33,0.0
2015-03-20-02-19-32_denoised_346,0.67,1.28
2015-03-20-02-19-32_denoised_267,0.0,1.28
2015-03-20-02-19-32_denoised_217,0.0,2.68
2015-03-20-02-19-32_denoised_666,-1.67,1.88
2015-03-20-02-19-32_denoised_577,-0.67,2.0
2015-03-20-02-19-32_denoised_477,2.0,0.72
2015-03-20-02-19-32_denoised_1174,-1.67,2.72
2015-03-20-02-19-32_denoised_446,0.0,1.64
2015-03-20-02-19-32_denoised_186,0.0,2.12
2015-03-20-02-19-32_denoised_1122,0.0,0.52
2015-03-20-02-19-32_denoised_961,0.33,1.6
2015-03-20-02-19-32_denoised_60,1.0,0.96
2015-03-20-02-19-32_denoised_519,1.0,1.6
2015-03-20-02-19-32_denoised_935,0.0,2.28
2015-03-20-02-19-32_denoised_533,1.33,1.16
2015-03-20-02-19-32_denoised_366,0.67,1.28
2015-03-20-02-19-32_denoised_383,1.0,0.64
2015-03-20-02-19-32_denoised_843,2.0,0.16
2015-03-20-02-19-32_denoised_736,1.0,1.52
2015-03-20-02-19-32_denoised_73,0.0,1.8
2015-03-20-02-19-32_denoised_291,0.0,0.28
2015-03-20-02-19-32_denoised_139,0.0,0.88
2015-03-20-02-19-32_denoised_548,0.0,2.76
2015-03-20-02-19-32_denoised_1012,-1.67,1.92
2015-03-20-02-19-32_denoised_893,-1.0,2.96
2015-03-20-02-19-32_denoised_162,0.0,2.16
2015-03-20-02-19-32_denoised_682,-1.33,2.16
2015-03-20-02-19-32_denoised_751,-2.0,2.84
2015-03-20-02-19-32_denoised_461,-1.0,1.76
2015-03-20-02-19-32_denoised_123,-0.67,0.72
2015-03-20-02-19-32_denoised_623,0.0,2.56
2015-03-20-02-19-32_denoised_501,0.0,1.68
2015-03-20-02-19-32_denoised_1068,0.0,2.4
2015-03-20-02-19-32_denoised_911,1.33,1.56
2015-03-20-02-19-32_denoised_308,0.0,2.32
2015-03-20-02-19-32_denoised_874,0.0,1.6
2015-03-20-02-19-32_denoised_1050,1.0,0.44
2015-03-20-02-19-32_denoised_698,0.0,0.36
2015-03-20-02-19-32_denoised_98,-1.33,1.8
2015-03-20-02-19-32_denoised_590,1.0,1.48
2015-03-20-02-19-32_denoised_1108,1.33,1.24
2015-03-20-02-19-32_denoised_1093,2.0,0.68
2015-03-20-02-19-32_denoised_1196,-1.67,1.64
2015-03-20-02-19-32_denoised_396,0.0,0.0
2015-03-20-02-19-32_denoised_418,-2.0,2.44
2015-03-20-02-19-32_denoised_33,0.0,1.68
2015-03-20-02-19-32_denoised_201,0.0,0.24
2015-03-20-02-19-32_denoised_325,0.0,0.76
2015-03-20-02-22-36_denoised_869,0.0,2.76
2015-03-20-02-22-36_denoised_1081,0.0,0.12
2015-03-20-02-22-36_denoised_429,0.0,0.4
2015-03-20-02-22-36_denoised_841,0.0,0.8
2015-03-20-02-22-36_denoised_351,0.67,2.2
2015-03-20-02-22-36_denoised_1252,-1.67,2.2
2015-03-20-02-22-36_denoised_1220,0.0,0.52
2015-03-20-02-22-36_denoised_238,1.0,0.28
2015-03-20-02-22-36_denoised_132,-0.67,2.32
2015-03-20-02-22-36_denoised_778,0.0,2.04
2015-03-20-02-22-36_denoised_643,0.0,2.52
2015-03-20-02-22-36_denoised_728,0.0,2.08
2015-03-20-02-22-36_denoised_209,0.0,0.52
2015-03-20-02-22-36_denoised_39,-1.33,2.16
2015-03-20-02-22-36_denoised_114,0.33,0.12
2015-03-20-02-22-36_denoised_577,0.0,2.92
2015-03-20-02-22-36_denoised_1164,0.0,1.44
2015-03-20-02-22-36_denoised_67,0.0,2.36
2015-03-20-02-22-36_denoised_300,0.0,2.64
2015-03-20-02-22-36_denoised_331,0.0,1.2
