path,offset_sec,vstart_sec
2015-03-28-18-16-04_denoised_213,-2.0,2.28
2015-03-28-18-16-04_denoised_191,2.0,0.76
2015-03-28-18-16-04_denoised_805,-2.0,2.72
2015-03-28-18-16-04_denoised_1230,-2.0,2.2
2015-03-28-18-16-04_denoised_644,-2.0,2.52
2015-03-28-18-16-04_denoised_762,0.0,2.36
2015-03-28-18-16-04_denoised_533,-2.0,2.8
2015-03-28-18-16-04_denoised_468,-2.0,2.4
2015-03-28-18-16-04_denoised_127,-2.0,2.32
2015-03-28-18-16-04_denoised_1106,0.0,2.16
2015-03-28-18-16-04_denoised_938,2.0,0.88
2015-03-28-18-16-04_denoised_580,0.0,0.0
2015-03-28-18-16-04_denoised_547,0.0,0.64
2015-03-28-18-16-04_denoised_780,-2.0,2.76
2015-03-28-18-16-04_denoised_973,2.0,0.36
2015-03-28-18-16-04_denoised_1126,-2.0,2.8
2015-03-28-18-16-04_denoised_250,-2.0,2.64
2015-03-28-18-16-04_denoised_629,0.0,2.4
2015-03-28-18-16-04_denoised_269,0.0,1.16
2015-03-28-18-16-04_denoised_885,0.0,1.16
2015-03-28-18-16-04_denoised_675,2.0,0.28
2015-03-28-18-16-04_denoised_903,0.0,1.2
2015-03-28-18-16-04_denoised_840,-2.0,2.56
2015-03-28-18-16-04_denoised_410,-2.0,2.96
2015-03-28-18-25-59_denoised_172,0.0,0.0
2015-03-28-18-25-59_denoised_930,2.0,0.6
2015-03-28-18-25-59_denoised_155,0.0,0.44
2015-03-28-18-25-59_denoised_688,2.0,0.64
2015-03-28-18-25-59_denoised_119,-2.0,2.08
2015-03-28-18-25-59_denoised_525,2.0,0.32
2015-03-28-18-25-59_denoised_136,0.0,0.16
2015-03-28-18-25-59_denoised_488,0.0,1.8
2015-03-28-18-25-59_denoised_191,0.0,2.16
2015-03-28-18-25-59_denoised_913,-2.0,2.24
2015-03-28-18-25-59_denoised_85,0.0,1.6
2015-03-28-18-25-59_denoised_508,-2.0,2.0
2015-03-28-18-25-59_denoised_837,2.0,0.16
2015-03-28-18-25-59_denoised_728,2.0,0.64
2015-03-28-18-25-59_denoised_209,2.0,0.56
2015-03-28-18-25-59_denoised_470,2.0,0.88
2015-03-28-18-25-59_denoised_824,-2.0,2.52
2015-03-28-18-25-59_denoised_359,0.0,1.44
2015-03-28-18-25-59_denoised_379,0.0,0.44
2015-03-28-18-25-59_denoised_896,-2.0,2.4
2015-03-28-18-25-59_denoised_747,0.0,2.76
2015-03-28-18-25-59_denoised_1012,2.0,0.2
2015-03-28-18-27-40_denoised_1767,-2.0,2.32
2015-03-28-18-27-40_denoised_1876,2.0,0.52
2015-03-28-18-27-40_denoised_981,0.0,2.56
2015-03-28-18-27-40_denoised_1481,-2.0,2.52
2015-03-28-18-27-40_denoised_126,-2.0,2.28
2015-03-28-18-27-40_denoised_210,2.0,0.36
2015-03-28-18-27-40_denoised_1411,0.0,1.12
2015-03-28-18-27-40_denoised_1612,0.0,0.68
2015-03-28-18-27-40_denoised_1163,-2.0,2.16
2015-03-28-18-27-40_denoised_160,2.0,0.6
2015-03-28-18-27-40_denoised_1625,-2.0,2.8
2015-03-28-18-27-40_denoised_1311,2.0,0.0
2015-03-28-18-27-40_denoised_177,2.0,0.32
2015-03-28-18-27-40_denoised_226,-2.0,2.92
2015-03-28-18-27-40_denoised_1008,0.0,0.24
2015-03-28-18-27-40_denoised_1640,2.0,0.68
2015-03-28-18-27-40_denoised_1889,2.0,0.44
2015-03-28-18-27-40_denoised_1862,2.0,0.88
2015-03-28-18-27-40_denoised_1677,2.0,0.76
2015-03-28-18-27-40_denoised_1812,2.0,0.88
2015-03-28-18-27-40_denoised_260,-2.0,2.4
2015-03-28-18-27-40_denoised_1035,2.0,0.64
2015-03-28-18-27-40_denoised_44,0.0,1.92
2015-03-28-18-27-40_denoised_110,2.0,0.68
2015-03-28-18-27-40_denoised_886,-2.0,2.92
2015-03-28-18-27-40_denoised_1494,-2.0,2.64
2015-03-28-18-27-40_denoised_1903,2.0,0.8
2015-03-28-18-27-40_denoised_1740,-2.0,2.16
2015-03-28-18-27-40_denoised_1121,2.0,0.8
2015-03-28-18-27-40_denoised_1191,2.0,0.6
2015-03-28-18-27-40_denoised_1337,0.0,0.4
2015-03-28-18-27-40_denoised_1424,2.0,0.16
2015-03-28-18-27-40_denoised_1398,-2.0,2.2
2015-03-28-18-27-40_denoised_968,0.0,2.48
2015-03-28-18-27-40_denoised_1753,0.0,2.96
2015-03-28-18-27-40_denoised_1451,-2.0,2.96
2015-03-28-18-27-40_denoised_1848,0.0,0.28
2015-03-28-18-27-40_denoised_1385,2.0,0.92
2015-03-28-18-27-40_denoised_1284,-2.0,2.44
2015-03-28-18-27-40_denoised_1093,2.0,0.36
2015-03-28-18-27-40_denoised_1220,2.0,0.04
2015-03-28-18-27-40_denoised_1597,0.0,1.16
2015-03-28-18-27-40_denoised_143,-2.0,2.6
2015-03-28-18-27-40_denoised_1021,0.0,1.52
2015-03-28-18-27-40_denoised_1568,2.0,0.32
2015-03-28-18-27-40_denoised_994,-2.0,2.12
2015-03-28-18-27-40_denoised_1554,2.0,0.48
2015-03-28-18-27-40_denoised_1583,0.0,2.4
2015-03-28-18-27-40_denoised_1324,0.0,1.16
2015-03-28-18-27-40_denoised_1466,2.0,0.4
2015-03-28-18-27-40_denoised_1690,2.0,0.32
2015-03-28-18-27-40_denoised_1149,-2.0,2.72
2015-03-28-18-27-40_denoised_1080,-2.0,2.2
2015-03-28-18-27-40_denoised_1063,-2.0,2.56
2015-03-28-18-27-40_denoised_1526,2.0,0.92
2015-03-28-18-27-40_denoised_1715,2.0,0.08
2015-03-28-18-27-40_denoised_93,2.0,0.2
2015-03-28-18-27-40_denoised_1297,0.0,2.4
2015-03-28-18-27-40_denoised_2110,-2.0,2.88
2015-03-28-18-27-40_denoised_1835,-2.0,2.52
2015-03-28-18-27-40_denoised_1784,0.0,2.68
2015-03-28-18-27-40_denoised_1540,0.0,1.24
2015-03-28-18-29-54_denoised_898,-2.0,2.6
2015-03-28-18-29-54_denoised_612,2.0,0.52
2015-03-28-18-29-54_denoised_1087,2.0,0.24
2015-03-28-18-29-54_denoised_765,2.0,0.72
2015-03-28-18-29-54_denoised_1243,-2.0,2.8
2015-03-28-18-29-54_denoised_1226,2.0,0.08
2015-03-28-18-29-54_denoised_30,-2.0,2.4
2015-03-28-18-29-54_denoised_131,2.0,0.48
2015-03-28-18-29-54_denoised_251,0.0,2.96
2015-03-28-18-29-54_denoised_97,-2.0,2.28
2015-03-28-18-29-54_denoised_882,0.0,1.08
2015-03-28-18-29-54_denoised_1212,0.0,1.6
2015-03-28-18-29-54_denoised_1005,2.0,0.12
2015-03-28-18-29-54_denoised_1042,2.0,0.68
2015-03-28-18-29-54_denoised_966,-2.0,2.04
2015-03-28-18-29-54_denoised_517,-2.0,2.92
2015-03-28-18-29-54_denoised_1259,0.0,0.6
2015-03-28-18-29-54_denoised_692,2.0,0.36
2015-03-28-18-29-54_denoised_46,2.0,0.92
2015-03-28-18-29-54_denoised_1125,0.0,0.72
2015-03-28-18-29-54_denoised_268,2.0,0.28
2015-03-28-18-29-54_denoised_1148,-2.0,2.36
2015-03-28-18-29-54_denoised_625,2.0,0.72
2015-03-28-18-29-54_denoised_1170,0.0,1.96
2015-03-28-18-29-54_denoised_678,0.0,2.8
2015-03-28-18-29-54_denoised_336,0.0,2.48
2015-03-28-18-29-54_denoised_302,2.0,0.28
2015-03-28-18-29-54_denoised_63,0.0,2.32
2015-03-28-18-29-54_denoised_665,2.0,0.72
2015-03-28-18-29-54_denoised_1058,-2.0,2.32
2015-03-28-18-37-10_denoised_291,2.0,0.2
2015-03-28-18-37-10_denoised_720,2.0,0.0
2015-03-28-18-37-10_denoised_453,-2.0,2.92
2015-03-28-18-37-10_denoised_214,2.0,0.08
2015-03-28-18-37-10_denoised_399,-2.0,2.32
2015-03-28-18-37-10_denoised_438,2.0,0.8
2015-03-28-18-37-10_denoised_549,2.0,0.0
2015-03-28-18-37-10_denoised_528,0.0,2.6
2015-03-28-18-37-10_denoised_54,0.0,0.2
2015-03-28-18-37-10_denoised_560,-2.0,2.88
2015-03-28-18-37-10_denoised_140,-2.0,2.0
2015-03-28-18-37-10_denoised_276,2.0,0.6
2015-03-28-18-37-10_denoised_606,2.0,0.84
2015-03-28-18-37-10_denoised_364,0.0,0.68
2015-03-28-18-37-10_denoised_679,-2.0,2.64
2015-03-28-18-37-10_denoised_480,2.0,0.12
2015-03-28-18-37-10_denoised_469,-2.0,2.32
2015-03-28-18-37-10_denoised_306,0.0,0.0
2015-03-28-18-37-10_denoised_576,-2.0,2.24
2015-03-28-18-37-10_denoised_231,-2.0,2.44
2015-03-28-18-37-10_denoised_35,0.0,0.72
2015-03-28-18-37-10_denoised_692,-2.0,2.88
2015-03-28-18-37-10_denoised_589,0.0,2.52
2015-03-28-18-37-10_denoised_181,2.0,0.52
2015-03-28-18-37-10_denoised_621,0.0,2.68
2015-03-28-18-37-10_denoised_372,2.0,0.4
2015-03-28-18-37-10_denoised_73,-2.0,2.36
2015-03-28-18-37-10_denoised_261,-2.0,2.32
2015-03-28-18-37-10_denoised_423,2.0,0.64
2015-03-28-18-37-10_denoised_91,2.0,0.32
2015-03-28-18-37-10_denoised_664,0.0,2.96
2015-03-28-18-37-10_denoised_348,2.0,0.12
2015-03-28-18-37-10_denoised_513,2.0,0.72
2015-03-28-18-37-10_denoised_320,-2.0,2.2
2015-03-28-18-38-13_denoised_834,0.0,0.08
2015-03-28-18-38-13_denoised_1268,-2.0,2.28
2015-03-28-18-38-13_denoised_626,-2.0,2.12
2015-03-28-18-38-13_denoised_940,2.0,0.88
2015-03-28-18-38-13_denoised_250,0.0,2.6
2015-03-28-18-38-13_denoised_195,0.0,0.04
2015-03-28-18-38-13_denoised_1232,-2.0,2.0
2015-03-28-18-38-13_denoised_1171,0.0,1.68
2015-03-28-18-38-13_denoised_269,2.0,0.96
2015-03-28-18-38-13_denoised_591,-2.0,2.4
2015-03-28-18-38-13_denoised_907,2.0,0.92
2015-03-28-18-38-13_denoised_177,-2.0,2.56
2015-03-28-18-38-13_denoised_878,-2.0,2.72
2015-03-28-18-38-13_denoised_576,0.0,0.76
2015-03-28-18-38-13_denoised_745,0.0,0.08
2015-03-28-18-38-13_denoised_418,-2.0,2.48
2015-03-28-18-38-13_denoised_730,0.0,2.64
2015-03-28-18-38-13_denoised_864,-2.0,2.52
2015-03-28-18-38-13_denoised_230,-2.0,2.84
2015-03-28-18-38-13_denoised_1073,-2.0,2.72
2015-03-28-18-38-13_denoised_607,0.0,0.04
2015-03-28-18-38-13_denoised_142,2.0,0.24
2015-03-28-18-38-13_denoised_1110,2.0,0.48
2015-03-28-18-38-13_denoised_560,2.0,0.04
2015-03-28-18-38-13_denoised_84,-2.0,2.44
2015-03-28-18-38-13_denoised_383,2.0,0.16
2015-03-28-18-38-13_denoised_849,2.0,0.88
2015-03-28-18-38-13_denoised_1277,-2.0,2.12
2015-03-28-18-38-13_denoised_1250,0.0,0.32
2015-03-28-18-38-13_denoised_792,-2.0,2.24
2015-03-28-18-38-13_denoised_159,2.0,0.6
2015-03-28-18-38-13_denoised_715,2.0,0.96
2015-03-28-18-38-13_denoised_990,-2.0,2.0
2015-03-28-18-38-13_denoised_327,-2.0,2.84
2015-03-28-18-38-13_denoised_307,0.0,1.76
2015-03-28-18-38-13_denoised_496,-2.0,2.0
2015-03-28-18-38-13_denoised_1287,0.0,2.0
2015-03-28-18-38-13_denoised_528,0.0,1.48
2015-03-28-18-38-13_denoised_1215,0.0,1.16
2015-03-28-18-38-13_denoised_365,-2.0,2.32
2015-03-28-18-38-13_denoised_398,2.0,0.68
2015-03-28-18-38-13_denoised_432,-2.0,2.28
2015-03-28-18-38-13_denoised_807,0.0,2.4
2015-03-28-18-38-13_denoised_103,2.0,0.04
2015-03-28-18-38-13_denoised_922,0.0,1.96
2015-03-28-18-38-13_denoised_288,-2.0,2.0
2015-03-28-18-39-43_denoised_614,0.0,0.2
2015-03-28-18-39-43_denoised_378,-2.0,2.96
2015-03-28-18-39-43_denoised_362,2.0,0.16
2015-03-28-18-39-43_denoised_738,0.0,1.32
2015-03-28-18-39-43_denoised_524,-2.0,2.08
2015-03-28-18-39-43_denoised_120,2.0,0.84
2015-03-28-18-39-43_denoised_629,-2.0,2.24
2015-03-28-18-39-43_denoised_708,0.0,1.24
2015-03-28-18-39-43_denoised_754,0.0,2.32
2015-03-28-18-39-43_denoised_63,2.0,0.76
2015-03-28-18-39-43_denoised_228,0.0,1.2
2015-03-28-18-39-43_denoised_155,2.0,0.32
2015-03-28-18-39-43_denoised_477,0.0,0.68
2015-03-28-18-39-43_denoised_289,-2.0,2.6
2015-03-28-18-39-43_denoised_556,2.0,0.04
2015-03-28-18-39-43_denoised_584,0.0,0.04
2015-03-28-18-39-43_denoised_83,2.0,0.84
2015-03-28-18-39-43_denoised_678,0.0,1.2
2015-03-28-18-39-43_denoised_345,2.0,0.28
2015-03-28-18-39-43_denoised_693,-2.0,2.6
2015-03-28-18-39-43_denoised_493,0.0,1.28
2015-03-28-18-39-43_denoised_141,2.0,0.48
2015-03-28-18-39-43_denoised_769,0.0,2.52
2015-03-28-18-39-43_denoised_723,2.0,0.12
2015-03-28-18-39-43_denoised_395,0.0,1.12
2015-03-28-18-39-43_denoised_801,0.0,1.56
2015-03-28-18-39-43_denoised_445,2.0,0.8
2015-03-28-18-39-43_denoised_429,-2.0,2.52
2015-03-28-18-39-43_denoised_540,0.0,1.32
2015-03-28-18-39-43_denoised_461,2.0,0.68
2015-03-28-18-39-43_denoised_208,0.0,2.76
2015-03-28-18-39-43_denoised_872,2.0,0.4
2015-03-28-18-42-29_denoised_1110,2.0,0.08
2015-03-28-18-42-29_denoised_1095,2.0,0.56
2015-03-28-18-42-29_denoised_1239,0.0,0.84
2015-03-28-18-42-29_denoised_657,-2.0,2.08
2015-03-28-18-42-29_denoised_792,2.0,0.56
2015-03-28-18-42-29_denoised_1157,0.0,0.32
2015-03-28-18-42-29_denoised_1450,2.0,0.0
2015-03-28-18-42-29_denoised_1126,0.0,0.36
2015-03-28-18-42-29_denoised_1041,0.0,1.24
2015-03-28-18-42-29_denoised_82,2.0,0.56
2015-03-28-18-42-29_denoised_149,-2.0,2.0
2015-03-28-18-42-29_denoised_887,2.0,0.16
2015-03-28-18-42-29_denoised_921,0.0,1.72
2015-03-28-18-42-29_denoised_867,2.0,0.56
2015-03-28-18-42-29_denoised_244,0.0,2.88
2015-03-28-18-42-29_denoised_834,0.0,2.8
2015-03-28-18-42-29_denoised_195,2.0,0.4
2015-03-28-18-42-29_denoised_212,2.0,0.16
2015-03-28-18-42-29_denoised_962,0.0,0.32
2015-03-28-18-42-29_denoised_977,0.0,2.68
2015-03-28-18-42-29_denoised_1173,2.0,0.56
2015-03-28-18-42-29_denoised_277,2.0,0.88
2015-03-28-18-42-29_denoised_1138,2.0,0.08
2015-03-28-18-42-29_denoised_812,-2.0,2.32
2015-03-28-18-42-29_denoised_373,2.0,0.72
2015-03-28-18-42-29_denoised_389,2.0,0.92
2015-03-28-18-42-29_denoised_1365,-2.0,2.6
2015-03-28-18-42-29_denoised_134,2.0,0.88
2015-03-28-18-42-29_denoised_261,2.0,0.2
2015-03-28-18-42-29_denoised_1530,-2.0,2.72
2015-03-28-18-42-29_denoised_517,2.0,0.24
2015-03-28-18-42-29_denoised_474,2.0,0.68
2015-03-28-18-42-29_denoised_734,2.0,0.4
2015-03-28-18-42-29_denoised_1467,-2.0,2.48
2015-03-28-18-42-29_denoised_295,-2.0,2.4
2015-03-28-18-42-29_denoised_490,2.0,0.84
2015-03-28-18-42-29_denoised_1435,-2.0,2.52
2015-03-28-18-42-29_denoised_621,2.0,0.56
2015-03-28-18-42-29_denoised_1581,-2.0,2.24
2015-03-28-18-42-29_denoised_357,2.0,0.08
2015-03-28-18-42-29_denoised_455,2.0,0.96
2015-03-28-18-42-29_denoised_405,2.0,0.48
2015-03-28-18-42-29_denoised_228,-2.0,2.72
2015-03-28-18-42-29_denoised_1383,2.0,0.8
2015-03-28-18-42-29_denoised_602,2.0,0.76
2015-03-28-18-42-29_denoised_905,2.0,0.52
2015-03-28-18-42-29_denoised_326,2.0,0.72
2015-03-28-18-42-29_denoised_1063,0.0,0.04
2015-03-28-18-42-29_denoised_773,0.0,1.6
2015-03-28-18-42-29_denoised_562,2.0,0.32
2015-03-28-18-42-29_denoised_1484,0.0,2.48
2015-03-28-18-42-29_denoised_1499,0.0,1.16
2015-03-28-18-42-29_denoised_675,0.0,1.56
2015-03-28-18-42-29_denoised_752,-2.0,2.52
2015-03-28-18-44-44_denoised_176,2.0,0.04
2015-03-28-18-44-44_denoised_1340,-2.0,2.08
2015-03-28-18-44-44_denoised_339,-2.0,2.12
2015-03-28-18-44-44_denoised_1135,-2.0,2.52
2015-03-28-18-44-44_denoised_280,2.0,0.24
2015-03-28-18-44-44_denoised_1409,2.0,0.28
2015-03-28-18-44-44_denoised_516,2.0,0.68
2015-03-28-18-44-44_denoised_997,-2.0,2.48
2015-03-28-18-44-44_denoised_267,0.0,0.08
2015-03-28-18-44-44_denoised_1089,2.0,0.56
2015-03-28-18-44-44_denoised_410,-2.0,2.08
2015-03-28-18-44-44_denoised_51,2.0,0.24
2015-03-28-18-44-44_denoised_654,-2.0,2.24
2015-03-28-18-44-44_denoised_1074,-2.0,2.68
2015-03-28-18-44-44_denoised_294,-2.0,2.48
2015-03-28-18-44-44_denoised_554,0.0,0.2
2015-03-28-18-44-44_denoised_471,0.0,2.08
2015-03-28-18-44-44_denoised_778,-2.0,2.28
2015-03-28-18-44-44_denoised_424,2.0,0.0
2015-03-28-18-44-44_denoised_698,0.0,0.12
2015-03-28-18-44-44_denoised_368,-2.0,2.08
2015-03-28-18-44-44_denoised_1230,2.0,0.6
2015-03-28-18-44-44_denoised_308,2.0,0.4
2015-03-28-18-44-44_denoised_686,0.0,1.92
2015-03-28-18-44-44_denoised_399,-2.0,2.32
2015-03-28-18-44-44_denoised_494,0.0,1.16
2015-03-28-18-44-44_denoised_1167,0.0,1.24
2015-03-28-18-44-44_denoised_322,0.0,0.44
2015-03-28-18-46-39_denoised_438,0.0,0.4
2015-03-28-18-46-39_denoised_353,2.0,0.68
2015-03-28-18-46-39_denoised_246,0.0,2.76
2015-03-28-18-46-39_denoised_336,2.0,0.52
2015-03-28-18-46-39_denoised_560,0.0,2.4
2015-03-28-18-46-39_denoised_1229,0.0,0.4
2015-03-28-18-46-39_denoised_232,-2.0,2.44
2015-03-28-18-46-39_denoised_814,2.0,0.56
2015-03-28-18-46-39_denoised_311,2.0,0.6
2015-03-28-18-46-39_denoised_51,-2.0,2.36
2015-03-28-18-46-39_denoised_1111,-2.0,2.12
2015-03-28-18-46-39_denoised_204,-2.0,2.88
2015-03-28-18-46-39_denoised_941,2.0,0.72
2015-03-28-18-46-39_denoised_474,2.0,0.88
2015-03-28-18-46-39_denoised_607,0.0,2.36
2015-03-28-18-46-39_denoised_624,2.0,0.72
2015-03-28-18-46-39_denoised_592,0.0,1.2
2015-03-28-18-46-39_denoised_799,0.0,1.04
2015-03-28-18-46-39_denoised_686,-2.0,2.56
2015-03-28-18-46-39_denoised_546,0.0,1.88
2015-03-28-18-46-39_denoised_1215,-2.0,2.24
2015-03-28-18-46-39_denoised_873,0.0,0.48
2015-03-28-18-46-39_denoised_399,-2.0,2.08
2015-03-28-18-46-39_denoised_33,2.0,0.04
2015-03-28-18-46-39_denoised_411,2.0,0.2
2015-03-28-18-46-39_denoised_85,2.0,0.48
2015-03-28-18-46-39_denoised_924,0.0,2.76
2015-03-28-18-46-39_denoised_1199,2.0,0.44
2015-03-28-18-46-39_denoised_843,0.0,0.68
2015-03-28-18-46-39_denoised_989,0.0,0.76
2015-03-28-18-46-39_denoised_1170,-2.0,2.44
2015-03-28-18-46-39_denoised_425,0.0,1.12
2015-03-28-18-48-33_denoised_448,-2.0,2.04
2015-03-28-18-48-33_denoised_609,0.0,2.36
2015-03-28-18-48-33_denoised_1095,-2.0,2.0
2015-03-28-18-48-33_denoised_399,2.0,0.88
2015-03-28-18-48-33_denoised_873,2.0,0.68
2015-03-28-18-48-33_denoised_663,0.0,0.28
2015-03-28-18-48-33_denoised_964,2.0,0.04
2015-03-28-18-48-33_denoised_326,0.0,0.4
2015-03-28-18-48-33_denoised_910,0.0,0.44
2015-03-28-18-48-33_denoised_808,-2.0,2.88
2015-03-28-18-48-33_denoised_752,2.0,0.44
2015-03-28-18-48-33_denoised_106,-2.0,2.08
2015-03-28-18-48-33_denoised_823,0.0,2.28
2015-03-28-18-48-33_denoised_1217,0.0,2.16
2015-03-28-18-48-33_denoised_179,2.0,0.08
2015-03-28-18-48-33_denoised_487,2.0,0.92
2015-03-28-18-48-33_denoised_518,-2.0,2.8
2015-03-28-18-48-33_denoised_779,-2.0,2.12
2015-03-28-18-48-33_denoised_852,2.0,0.72
2015-03-28-18-48-33_denoised_432,0.0,2.12
2015-03-28-18-48-33_denoised_1157,0.0,0.64
2015-03-28-18-48-33_denoised_234,0.0,1.32
2015-03-28-18-48-33_denoised_1039,2.0,0.8
2015-03-28-18-48-33_denoised_142,0.0,1.04
2015-03-28-18-48-33_denoised_794,0.0,2.56
2015-03-28-18-48-33_denoised_645,0.0,1.08
2015-03-28-18-48-33_denoised_84,2.0,0.44
2015-03-28-18-48-33_denoised_765,0.0,1.88
2015-03-28-18-48-33_denoised_503,-2.0,2.36
2015-03-28-18-48-33_denoised_926,-2.0,2.28
2015-03-28-18-48-33_denoised_415,2.0,0.16
2015-03-28-18-48-33_denoised_216,2.0,0.24
2015-03-28-18-48-33_denoised_66,0.0,0.6
2015-03-28-18-48-33_denoised_945,0.0,1.4
2015-03-28-19-34-13_denoised_516,2.0,0.44
2015-03-28-19-34-13_denoised_936,0.0,0.92
2015-03-28-19-34-13_denoised_177,2.0,0.48
2015-03-28-19-34-13_denoised_60,2.0,0.36
2015-03-28-19-34-13_denoised_947,0.0,1.56
2015-03-28-19-34-13_denoised_153,2.0,0.52
2015-03-28-19-34-13_denoised_687,2.0,0.16
2015-03-28-19-34-13_denoised_924,0.0,1.6
2015-03-28-19-34-13_denoised_564,0.0,1.4
2015-03-28-19-34-13_denoised_130,-2.0,2.48
2015-03-28-19-34-13_denoised_711,2.0,0.96
2015-03-28-19-34-13_denoised_377,0.0,2.36
2015-03-28-19-34-13_denoised_866,0.0,0.64
2015-03-28-19-34-13_denoised_203,0.0,2.32
2015-03-28-19-34-13_denoised_913,2.0,0.32
2015-03-28-19-34-13_denoised_779,0.0,1.52
2015-03-28-19-34-13_denoised_757,0.0,2.28
2015-03-28-19-34-13_denoised_822,2.0,0.84
2015-03-28-19-34-13_denoised_540,2.0,0.92
2015-03-28-19-34-13_denoised_902,-2.0,2.6
2015-03-28-19-34-13_denoised_467,2.0,0.24
2015-03-28-19-34-13_denoised_613,0.0,0.36
2015-03-28-19-34-13_denoised_284,-2.0,2.6
2015-03-28-19-34-13_denoised_35,0.0,1.2
2015-03-28-19-34-13_denoised_308,-2.0,2.04
2015-03-28-19-34-13_denoised_331,-2.0,2.52
2015-03-28-19-34-13_denoised_231,0.0,1.04
2015-03-28-19-34-13_denoised_802,-2.0,2.92
2015-03-28-19-34-13_denoised_733,2.0,0.52
2015-03-28-19-36-18_denoised_458,0.0,0.16
2015-03-28-19-36-18_denoised_483,2.0,0.72
2015-03-28-19-36-18_denoised_649,0.0,1.48
2015-03-28-19-36-18_denoised_295,0.0,0.68
2015-03-28-19-36-18_denoised_244,-2.0,2.12
2015-03-28-19-36-18_denoised_375,0.0,0.48
2015-03-28-19-36-18_denoised_80,0.0,1.68
2015-03-28-19-36-18_denoised_218,0.0,0.8
2015-03-28-19-36-18_denoised_191,2.0,0.24
2015-03-28-19-36-18_denoised_413,-2.0,2.64
2015-03-28-19-36-18_denoised_270,2.0,0.48
2015-03-28-19-36-18_denoised_282,0.0,0.92
2015-03-28-19-36-18_denoised_361,-2.0,2.72
2015-03-28-19-36-18_denoised_257,-2.0,2.96
2015-03-28-19-36-18_denoised_231,2.0,0.32
2015-03-28-19-36-18_denoised_115,2.0,0.2
2015-03-28-19-36-18_denoised_322,2.0,0.92
2015-03-28-19-36-18_denoised_335,2.0,0.16
2015-03-28-19-41-13_denoised_248,0.0,0.0
2015-03-28-19-41-13_denoised_1126,-2.0,2.56
2015-03-28-19-41-13_denoised_343,-2.0,2.68
2015-03-28-19-41-13_denoised_172,-2.0,2.72
2015-03-28-19-41-13_denoised_591,-2.0,2.52
2015-03-28-19-41-13_denoised_761,-2.0,2.16
2015-03-28-19-41-13_denoised_153,2.0,0.28
2015-03-28-19-41-13_denoised_1019,-2.0,2.16
2015-03-28-19-41-13_denoised_1073,0.0,2.08
2015-03-28-19-41-13_denoised_666,2.0,0.08
2015-03-28-19-41-13_denoised_325,2.0,0.84
2015-03-28-19-41-13_denoised_492,-2.0,2.28
2015-03-28-19-41-13_denoised_191,0.0,0.08
2015-03-28-19-41-13_denoised_720,0.0,1.36
2015-03-28-19-41-13_denoised_425,2.0,0.44
2015-03-28-19-41-13_denoised_306,0.0,2.16
2015-03-28-19-41-13_denoised_1110,2.0,0.36
2015-03-28-19-41-13_denoised_919,0.0,1.92
2015-03-28-19-41-13_denoised_228,0.0,0.08
2015-03-28-19-41-13_denoised_385,2.0,0.44
2015-03-28-19-41-13_denoised_453,2.0,0.0
2015-03-28-19-41-13_denoised_684,2.0,0.16
2015-03-28-19-41-13_denoised_132,-2.0,2.08
2015-03-28-19-41-13_denoised_26,0.0,2.04
2015-03-28-19-41-13_denoised_57,-2.0,2.08
2015-03-28-19-41-13_denoised_552,2.0,0.36
2015-03-28-19-41-13_denoised_864,0.0,2.44
2015-03-28-19-41-13_denoised_113,2.0,0.08
2015-03-28-19-41-13_denoised_75,0.0,2.64
2015-03-28-19-41-13_denoised_879,2.0,0.0
2015-03-28-19-41-13_denoised_1037,-2.0,2.04
2015-03-28-19-41-13_denoised_1002,-2.0,2.04
2015-03-28-19-41-13_denoised_94,2.0,0.08
2015-03-28-19-41-13_denoised_1091,0.0,2.08
2015-03-28-19-44-21_denoised_344,2.0,0.32
2015-03-28-19-44-21_denoised_362,-2.0,2.48
2015-03-28-19-44-21_denoised_565,-2.0,2.36
2015-03-28-19-44-21_denoised_435,0.0,2.56
2015-03-28-19-44-21_denoised_63,0.0,0.32
2015-03-28-19-44-21_denoised_686,0.0,1.44
2015-03-28-19-44-21_denoised_146,0.0,1.56
2015-03-28-19-44-21_denoised_801,0.0,2.04
2015-03-28-19-44-21_denoised_240,-2.0,2.68
2015-03-28-19-44-21_denoised_650,0.0,0.8
2015-03-28-19-44-21_denoised_608,-2.0,2.92
2015-03-28-19-44-21_denoised_106,0.0,0.4
2015-03-28-19-44-21_denoised_325,0.0,2.72
2015-03-28-19-44-21_denoised_863,2.0,0.28
2015-03-28-19-44-21_denoised_248,2.0,0.4
2015-03-28-19-44-21_denoised_258,2.0,0.68
2015-03-28-19-44-21_denoised_307,-2.0,2.4
2015-03-28-19-44-21_denoised_126,-2.0,2.28
2015-03-28-19-44-21_denoised_399,2.0,0.64
2015-03-28-19-44-21_denoised_469,-2.0,2.08
2015-03-28-19-44-21_denoised_275,0.0,2.52
2015-03-28-19-44-21_denoised_85,-2.0,2.6
2015-03-28-19-44-21_denoised_845,-2.0,2.36
2015-03-28-19-44-21_denoised_786,0.0,1.96
2015-03-28-19-44-21_denoised_707,2.0,0.28
2015-03-28-19-44-21_denoised_380,0.0,0.24
2015-03-28-19-44-21_denoised_201,0.0,2.28
2015-03-28-19-44-21_denoised_766,-2.0,2.0
2015-03-28-19-44-21_denoised_517,0.0,0.68
